2022-01-12 17:47:00,9.523046875,60.28852692,1016.259777,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 17:49:42,9.114453125,57.79753747,1016.280877,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 17:53:02,9.028710938,64.7406444,1016.336896,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 17:56:22,8.559570313,65.55062997,1016.422101,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 17:59:43,8.438671875,68.57358803,1016.502655,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:03:03,7.96953125,68.95763928,1016.547274,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:06:24,7.798046875,68.99655249,1016.562098,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:09:44,7.414648438,69.92080294,1016.589717,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:13:05,6.970703125,75.01657457,1016.730288,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:16:25,7.116992188,69.2128906,1016.692591,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:19:45,6.809375,74.67651997,1016.793838,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:23:06,6.8546875,75.07875415,1016.853694,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:26:26,6.582226563,75.84732786,1016.918497,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:29:47,6.970703125,70.38213158,1016.98345,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:33:07,6.955664063,69.32534103,1016.985082,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:36:28,7.641601563,64.68585047,1016.9772,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:39:48,7.424609375,67.5241936,1016.973109,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:43:08,7.631445313,65.13003322,1017.042533,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:46:29,7.465039063,65.66097643,1017.126911,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:49:49,7.137109375,67.30108007,1017.183599,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:53:10,6.915234375,68.51140321,1017.190533,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:56:30,6.804296875,67.39672272,1017.25449,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 18:59:51,6.68828125,69.1655649,1017.286127,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:03:11,6.350195313,71.19435135,1017.41341,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:06:31,6.299804688,70.37688679,1017.444455,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:09:52,6.40078125,68.07184924,1017.46396,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:13:12,6.491601563,71.38517513,1017.559708,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:16:33,6.663085938,70.33146296,1017.574583,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:19:53,6.84453125,67.83210126,1017.574704,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:23:14,6.562109375,64.25377014,1017.692584,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:26:34,6.708398438,68.20039522,1017.689518,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:29:54,7.384375,60.9487131,1017.733839,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:33:15,7.37421875,65.63799334,1017.817102,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:36:35,6.940429688,63.67420591,1017.772342,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:39:56,6.950585938,65.59548885,1017.882096,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:43:16,6.783984375,67.06919813,1017.931753,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:46:37,6.7890625,69.54935821,1017.918755,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:49:57,5.961914063,71.92717595,1018.033445,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:53:17,5.69453125,73.42884825,1018.002621,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:56:38,5.714648438,72.12613722,1018.025027,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 19:59:58,5.734960938,73.74571117,1018.119198,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:03:19,5.528125,71.24902922,1018.168548,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:06:39,5.64921875,74.51093852,1018.198734,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:10:00,5.200195313,78.50095086,1018.227537,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:13:20,5.47265625,74.21021154,1018.225695,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:16:40,5.311132813,77.32812297,1018.291334,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:20:01,5.689453125,72.6837518,1018.317034,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:23:21,5.76015625,73.60265172,1018.4089,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:26:42,5.391796875,75.30124399,1018.392327,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:30:02,5.190039063,75.93622355,1018.466395,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:33:23,5.391796875,75.59669784,1018.494912,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:36:43,5.250585938,75.31559174,1018.547748,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:40:03,5.371679688,74.13543266,1018.565481,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:43:24,5.154882813,75.98896688,1018.582151,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:46:44,4.927734375,80.22230947,1018.583872,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:50:05,4.983398438,75.53296313,1018.6849,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:53:25,4.81171875,80.378139,1018.737193,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 20:56:46,4.514257813,80.00368761,1018.715634,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 21:00:06,4.428515625,81.2713279,1018.747727,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 21:03:26,4.156054688,82.3879316,1018.767536,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 21:06:47,4.110742188,80.35822444,1018.87243,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 21:10:07,4.095507813,83.09198164,1018.974784,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 21:13:28,4.075390625,83.76537305,1018.970359,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 21:16:48,4.499023438,77.57559771,1018.911697,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 21:20:08,4.801757813,76.75585676,1018.94043,0,2021-12-23 22:44:48,2021-12-24 1:38:29
2022-01-12 21:23:29,4.322460938,80.61315556,1019.031023,0,2021-12-23 22:44:48,2021-12-24 1:38:29
